model_key,method,doc_id,prediction,correct
tinyllama,fp16,1014,2,0
tinyllama,fp16,1020,10,0
tinyllama,fp16,1022,96,0
tinyllama,fp16,1024,1200,0
tinyllama,fp16,1027,4,0
tinyllama,fp16,1034,104,0
tinyllama,fp16,1041,108,0
tinyllama,fp16,1042,3,1
tinyllama,fp16,1044,5,0
tinyllama,fp16,1048,20,0
tinyllama,fp16,1050,135,0
tinyllama,fp16,1057,4,0
tinyllama,fp16,1058,150,0
tinyllama,fp16,1062,1200,0
tinyllama,fp16,1065,49,0
tinyllama,fp16,1066,20,0
tinyllama,fp16,1067,350,0
tinyllama,fp16,1068,16,0
tinyllama,fp16,1069,20,0
tinyllama,fp16,1070,4,0
tinyllama,fp16,1072,18,0
tinyllama,fp16,1078,100,0
tinyllama,fp16,1083,160,0
tinyllama,fp16,1085,32,0
tinyllama,fp16,1089,24,0
tinyllama,fp16,1090,6,0
tinyllama,fp16,1092,-35,0
tinyllama,fp16,1094,1,0
tinyllama,fp16,1097,56,0
tinyllama,fp16,1098,10,0
tinyllama,fp16,1099,5,0
tinyllama,fp16,1101,12,0
tinyllama,fp16,1104,4,0
tinyllama,fp16,1105,40,1
tinyllama,fp16,1108,26,0
tinyllama,fp16,1109,4,0
tinyllama,fp16,1110,9300,0
tinyllama,fp16,1112,4,0
tinyllama,fp16,1113,2,0
tinyllama,fp16,1117,16,0
tinyllama,fp16,1119,8,0
tinyllama,fp16,1121,10,0
tinyllama,fp16,1122,1,0
tinyllama,fp16,1123,42,0
tinyllama,fp16,1124,18,0
tinyllama,fp16,1125,300,0
tinyllama,fp16,1126,400,0
tinyllama,fp16,1127,250,0
tinyllama,fp16,1130,160,0
tinyllama,fp16,1131,1.6,0
tinyllama,fp16,1136,10,0
tinyllama,fp16,1137,4,0
tinyllama,fp16,1142,60,0
tinyllama,fp16,1143,1000,0
tinyllama,fp16,1149,3,0
tinyllama,fp16,1152,1440,0
tinyllama,fp16,1155,15,0
tinyllama,fp16,1157,3,1
tinyllama,fp16,1167,15,0
tinyllama,fp16,1169,0.2,0
tinyllama,fp16,1170,4,0
tinyllama,fp16,1174,500,0
tinyllama,fp16,1177,12,0
tinyllama,fp16,1179,1,0
tinyllama,fp16,1190,116,0
tinyllama,fp16,1192,7.5,0
tinyllama,fp16,1193,180,0
tinyllama,fp16,1195,50,0
tinyllama,fp16,1196,25,0
tinyllama,fp16,1199,16,0
tinyllama,fp16,1202,17,0
tinyllama,fp16,1203,600,0
tinyllama,fp16,1204,120,0
tinyllama,fp16,1210,10,0
tinyllama,fp16,1219,40,0
tinyllama,fp16,1220,25,0
tinyllama,fp16,1221,108,0
tinyllama,fp16,1224,4,0
tinyllama,fp16,1225,120,0
tinyllama,fp16,1229,-40,0
tinyllama,fp16,1232,10,0
tinyllama,fp16,1233,25,0
tinyllama,fp16,1234,9,0
tinyllama,fp16,1235,100,0
tinyllama,fp16,1238,3600,0
tinyllama,fp16,1240,1100,0
tinyllama,fp16,1241,13.60,0
tinyllama,fp16,1245,22,0
tinyllama,fp16,1255,40,0
tinyllama,fp16,1256,200,0
tinyllama,fp16,1257,816,0
tinyllama,fp16,1259,20,0
tinyllama,fp16,1261,2,0
tinyllama,fp16,1263,100,0
tinyllama,fp16,1266,3750,0
tinyllama,fp16,1267,20,0
tinyllama,fp16,1273,17,0
tinyllama,fp16,1274,8,0
tinyllama,fp16,1277,2,0
tinyllama,fp16,1278,2928,0
tinyllama,fp16,1281,300,0
tinyllama,fp16,1282,12,1
tinyllama,fp16,1284,5,0
tinyllama,fp16,1290,50,0
tinyllama,fp16,1292,36,0
tinyllama,fp16,1293,2000,0
tinyllama,fp16,1300,20,0
tinyllama,fp16,1301,13,0
tinyllama,fp16,1305,2000,0
tinyllama,fp16,1308,60,0
tinyllama,fp16,1309,1200,0
tinyllama,fp16,1311,600,0
tinyllama,fp16,1312,5,0
tinyllama,fp16,1316,1,0
tinyllama,gptq,0,3072,0
tinyllama,gptq,4,300,0
tinyllama,gptq,6,140,0
tinyllama,gptq,11,3,0
tinyllama,gptq,14,512,0
tinyllama,gptq,15,1.2,0
tinyllama,gptq,16,00,0
tinyllama,gptq,20,15,1
tinyllama,gptq,21,3,0
tinyllama,gptq,22,16,0
tinyllama,gptq,24,16.50,0
tinyllama,gptq,25,56,0
tinyllama,gptq,31,25,0
tinyllama,gptq,32,.5,0
tinyllama,gptq,34,24,0
tinyllama,gptq,35,80,0
tinyllama,gptq,37,5,0
tinyllama,gptq,38,90,0
tinyllama,gptq,42,200,0
tinyllama,gptq,43,300,0
tinyllama,gptq,45,600,0
tinyllama,gptq,47,200,0
tinyllama,gptq,48,24,0
tinyllama,gptq,50,2016,0
tinyllama,gptq,52,90,0
tinyllama,gptq,54,12,0
tinyllama,gptq,59,67,0
tinyllama,gptq,60,20,0
tinyllama,gptq,62,50,0
tinyllama,gptq,64,16,0
tinyllama,gptq,65,62,0
tinyllama,gptq,67,45,0
tinyllama,gptq,68,300,0
tinyllama,gptq,72,198,0
tinyllama,gptq,73,5,0
tinyllama,gptq,74,2,0
tinyllama,gptq,75,16,0
tinyllama,gptq,78,624,0
tinyllama,gptq,82,125,0
tinyllama,gptq,86,1,0
tinyllama,gptq,87,1,0
tinyllama,gptq,88,880000,0
tinyllama,gptq,89,360,0
tinyllama,gptq,91,2,0
tinyllama,gptq,96,15,0
tinyllama,gptq,100,30,0
tinyllama,gptq,102,624,0
tinyllama,gptq,105,15,0
tinyllama,gptq,106,150,0
tinyllama,gptq,107,16,0
tinyllama,gptq,111,16,1
tinyllama,gptq,117,120,0
tinyllama,gptq,118,2,0
tinyllama,gptq,119,40,0
tinyllama,gptq,125,12,0
tinyllama,gptq,126,72,0
tinyllama,gptq,129,6000,0
tinyllama,gptq,130,0,0
tinyllama,gptq,139,384,0
tinyllama,gptq,142,10,0
tinyllama,gptq,143,3,0
tinyllama,gptq,152,3600,0
tinyllama,gptq,154,64,0
tinyllama,gptq,157,-1,0
tinyllama,gptq,158,16,0
tinyllama,gptq,160,17,0
tinyllama,gptq,162,2,0
tinyllama,gptq,163,15,0
tinyllama,gptq,164,1,0
tinyllama,gptq,165,0,0
tinyllama,gptq,168,10,0
tinyllama,gptq,169,10,0
tinyllama,gptq,170,2,0
tinyllama,gptq,172,3,0
tinyllama,gptq,173,60,0
tinyllama,gptq,174,60,0
tinyllama,gptq,175,120,0
tinyllama,gptq,178,120,0
tinyllama,gptq,179,500,0
tinyllama,gptq,180,77,0
tinyllama,gptq,183,40,0
tinyllama,gptq,184,100,0
tinyllama,gptq,188,600,0
tinyllama,gptq,189,5,0
tinyllama,gptq,193,18,0
tinyllama,gptq,194,256,0
tinyllama,gptq,197,737,0
tinyllama,gptq,198,20,0
tinyllama,gptq,201,100000000,0
tinyllama,gptq,202,2,0
tinyllama,gptq,203,12,0
tinyllama,gptq,204,22,0
tinyllama,gptq,217,7,0
tinyllama,gptq,219,62.5,0
tinyllama,gptq,221,130,0
tinyllama,gptq,228,12,0
tinyllama,gptq,229,-4,0
tinyllama,gptq,231,14,0
tinyllama,gptq,238,60,0
tinyllama,gptq,242,624,0
tinyllama,gptq,243,300,0
tinyllama,gptq,244,27,0
tinyllama,gptq,246,0.006666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
tinyllama,gptq,249,800,0
tinyllama,gptq,251,52,0
tinyllama,gptq,252,1,0
tinyllama,gptq,255,2,0
tinyllama,gptq,258,1,0
tinyllama,gptq,259,20,0
tinyllama,gptq,260,72,0
tinyllama,gptq,267,5,0
tinyllama,gptq,272,5.65,0
tinyllama,gptq,279,12,0
tinyllama,gptq,281,48,0
tinyllama,gptq,285,18,0
tinyllama,gptq,288,80,0
tinyllama,gptq,290,8,0
tinyllama,gptq,292,50,0
tinyllama,gptq,298,1950,0
tinyllama,gptq,302,30,0
tinyllama,gptq,303,900,0
tinyllama,gptq,304,62500,0
tinyllama,gptq,305,640,0
tinyllama,gptq,306,5,0
tinyllama,gptq,313,72000,0
tinyllama,gptq,318,30,0
tinyllama,gptq,319,80,0
tinyllama,gptq,320,12,0
tinyllama,gptq,322,21,0
tinyllama,gptq,328,3,0
tinyllama,gptq,331,0.6,0
tinyllama,gptq,333,350,0
tinyllama,gptq,335,70,0
tinyllama,gptq,337,2,0
tinyllama,gptq,339,60,0
tinyllama,gptq,340,3,0
tinyllama,gptq,341,40,0
tinyllama,gptq,342,28,0
tinyllama,gptq,343,8,0
tinyllama,gptq,347,80,0
tinyllama,gptq,351,100,0
tinyllama,gptq,355,18,0
tinyllama,gptq,357,85,0
tinyllama,gptq,358,125,0
tinyllama,gptq,364,12,0
tinyllama,gptq,367,50,0
tinyllama,gptq,368,6,0
tinyllama,gptq,370,200,0
tinyllama,gptq,372,1,0
tinyllama,gptq,373,400000,0
tinyllama,gptq,379,23,0
tinyllama,gptq,383,192,0
tinyllama,gptq,384,152,0
tinyllama,gptq,385,26,0
tinyllama,gptq,387,1,0
tinyllama,gptq,388,66,0
tinyllama,gptq,389,4,0
tinyllama,gptq,396,12,0
tinyllama,gptq,402,2,0
tinyllama,gptq,403,600,0
tinyllama,gptq,406,100,0
tinyllama,gptq,407,10000,0
tinyllama,gptq,412,896,0
tinyllama,gptq,417,300,0
tinyllama,gptq,419,0,0
tinyllama,gptq,420,7000,0
tinyllama,gptq,421,57,0
tinyllama,gptq,426,25,0
tinyllama,gptq,429,18,0
tinyllama,gptq,430,125.00,0
tinyllama,gptq,432,100,0
tinyllama,gptq,438,24,0
tinyllama,gptq,439,2,0
tinyllama,gptq,441,50,0
tinyllama,gptq,443,10,0
tinyllama,gptq,446,30,0
tinyllama,gptq,447,234,0
tinyllama,gptq,448,9,0
tinyllama,gptq,452,2,0
tinyllama,gptq,453,1200,0
tinyllama,gptq,455,40,0
tinyllama,gptq,458,0.6666666666666666,0
tinyllama,gptq,459,22500,0
tinyllama,gptq,468,180,0
tinyllama,gptq,469,72,0
tinyllama,gptq,471,10,0
tinyllama,gptq,474,18,0
tinyllama,gptq,475,48,0
tinyllama,gptq,482,173,0
tinyllama,gptq,483,100,0
tinyllama,gptq,484,1,0
tinyllama,gptq,494,6,0
tinyllama,gptq,496,28,0
tinyllama,gptq,497,2,0
tinyllama,gptq,498,30,0
tinyllama,gptq,499,,0
tinyllama,gptq,502,100,0
tinyllama,gptq,504,4,0
tinyllama,gptq,506,12,0
tinyllama,gptq,507,18,0
tinyllama,gptq,508,80,0
tinyllama,gptq,509,48,0
tinyllama,gptq,513,150,0
tinyllama,gptq,521,20,0
tinyllama,gptq,527,5,0
tinyllama,gptq,530,64,0
tinyllama,gptq,534,90,0
tinyllama,gptq,535,18,0
tinyllama,gptq,536,2,0
tinyllama,gptq,537,120,0
tinyllama,gptq,538,43,0
tinyllama,gptq,539,10,0
tinyllama,gptq,542,480,0
tinyllama,gptq,544,600,0
tinyllama,gptq,546,12288,0
tinyllama,gptq,549,200,0
tinyllama,gptq,550,250,0
tinyllama,gptq,551,100,0
tinyllama,gptq,553,2,0
tinyllama,gptq,555,4,0
tinyllama,gptq,560,15,0
tinyllama,gptq,568,80,0
tinyllama,gptq,574,3000,0
tinyllama,gptq,575,8,0
tinyllama,gptq,579,7,1
tinyllama,gptq,583,62,0
tinyllama,gptq,587,4500,0
tinyllama,gptq,590,112,0
tinyllama,gptq,592,16,0
tinyllama,gptq,595,0,0
tinyllama,gptq,599,10,0
tinyllama,gptq,600,800,0
tinyllama,gptq,601,14,0
tinyllama,gptq,602,400,0
tinyllama,gptq,610,3888,0
tinyllama,gptq,614,0.15,0
tinyllama,gptq,615,22,0
tinyllama,gptq,616,,0
tinyllama,gptq,620,481,0
tinyllama,gptq,622,2,0
tinyllama,gptq,627,60,0
tinyllama,gptq,629,83.33,0
tinyllama,gptq,630,30,0
tinyllama,gptq,632,16,0
tinyllama,gptq,644,4,0
tinyllama,gptq,645,12,0
tinyllama,gptq,646,2.5,0
tinyllama,gptq,648,2,0
tinyllama,gptq,652,2,0
tinyllama,gptq,654,90000,0
tinyllama,gptq,657,200000,0
tinyllama,gptq,658,60,0
tinyllama,gptq,662,28,0
tinyllama,gptq,664,64,0
tinyllama,gptq,667,64,0
tinyllama,gptq,668,4,0
tinyllama,gptq,671,85,0
tinyllama,gptq,675,16,0
tinyllama,gptq,678,2048,0
tinyllama,gptq,683,0.25,0
tinyllama,gptq,684,30,0
tinyllama,gptq,686,180,0
tinyllama,gptq,687,69,0
tinyllama,gptq,688,30,0
tinyllama,gptq,689,1,0
tinyllama,gptq,693,2,0
tinyllama,gptq,695,8,0
tinyllama,gptq,697,3,0
tinyllama,gptq,700,75,0
tinyllama,gptq,703,52,0
tinyllama,gptq,704,30,0
tinyllama,gptq,707,20,0
tinyllama,gptq,710,10.00,0
tinyllama,gptq,712,120,0
tinyllama,gptq,713,18,0
tinyllama,gptq,716,1,0
tinyllama,gptq,717,50,0
tinyllama,gptq,720,624,0
tinyllama,gptq,724,24,0
tinyllama,gptq,725,4.75,0
tinyllama,gptq,727,4,0
tinyllama,gptq,739,10,0
tinyllama,gptq,740,32,0
tinyllama,gptq,743,2,0
tinyllama,gptq,744,36,0
tinyllama,gptq,748,0,0
tinyllama,gptq,749,12,0
tinyllama,gptq,750,160,0
tinyllama,gptq,756,12,0
tinyllama,gptq,758,135,0
tinyllama,gptq,760,100,0
tinyllama,gptq,768,225,0
tinyllama,gptq,769,8,0
tinyllama,gptq,770,0,0
tinyllama,gptq,771,60,0
tinyllama,gptq,773,20,0
tinyllama,gptq,774,8.0,0
tinyllama,gptq,777,120,0
tinyllama,gptq,778,1.00,0
tinyllama,gptq,780,100,0
tinyllama,gptq,782,624,0
tinyllama,gptq,786,128,0
tinyllama,gptq,787,5,0
tinyllama,gptq,791,17,0
tinyllama,gptq,793,1.5,0
tinyllama,gptq,795,50.00,0
tinyllama,gptq,796,200,0
tinyllama,gptq,798,50,0
tinyllama,gptq,799,3,0
tinyllama,gptq,800,4,0
tinyllama,gptq,803,2,0
tinyllama,gptq,808,10,0
tinyllama,gptq,809,250,0
tinyllama,gptq,814,15,0
tinyllama,gptq,816,1650,0
tinyllama,gptq,817,56,0
tinyllama,gptq,818,10,0
tinyllama,gptq,819,25000,0
tinyllama,gptq,821,20,0
tinyllama,gptq,826,10,0
tinyllama,gptq,827,4,0
tinyllama,gptq,831,129,0
tinyllama,gptq,835,24,0
tinyllama,gptq,836,60,0
tinyllama,gptq,837,130,0
tinyllama,gptq,840,12,0
tinyllama,gptq,851,6,0
tinyllama,gptq,854,360,0
tinyllama,gptq,859,40,0
tinyllama,gptq,865,75,0
tinyllama,gptq,866,24,0
tinyllama,gptq,867,2,0
tinyllama,gptq,869,60,0
tinyllama,gptq,871,10,0
tinyllama,gptq,875,24,0
tinyllama,gptq,879,100,0
tinyllama,gptq,880,1,0
tinyllama,gptq,882,39,0
tinyllama,gptq,885,12,0
tinyllama,gptq,886,50,0
tinyllama,gptq,887,3,0
tinyllama,gptq,889,5,0
tinyllama,gptq,895,160,0
tinyllama,gptq,897,12,0
tinyllama,gptq,898,50,0
tinyllama,gptq,906,3,0
tinyllama,gptq,907,11,0
tinyllama,gptq,911,100,0
tinyllama,gptq,912,16,0
tinyllama,gptq,917,2,0
tinyllama,gptq,920,3,0
tinyllama,gptq,924,4,0
tinyllama,gptq,925,50,0
tinyllama,gptq,928,120,0
tinyllama,gptq,929,8,0
tinyllama,gptq,932,3,0
tinyllama,gptq,936,24,0
tinyllama,gptq,940,56,0
tinyllama,gptq,942,75,0
tinyllama,gptq,947,36,0
tinyllama,gptq,948,50,0
tinyllama,gptq,949,5,0
tinyllama,gptq,950,65,0
tinyllama,gptq,952,15,0
tinyllama,gptq,953,10,0
tinyllama,gptq,958,60,0
tinyllama,gptq,959,2,0
tinyllama,gptq,965,10,0
tinyllama,gptq,966,12,0
tinyllama,gptq,967,26,0
tinyllama,gptq,973,104,0
tinyllama,gptq,980,40,0
tinyllama,gptq,981,81000,0
tinyllama,gptq,984,144,0
tinyllama,gptq,989,10,0
tinyllama,gptq,994,3840,0
tinyllama,gptq,995,24,0
tinyllama,gptq,996,5,0
tinyllama,gptq,997,200,0
tinyllama,gptq,999,3,0
tinyllama,gptq,1000,9,0
tinyllama,gptq,1002,64,0
tinyllama,gptq,1005,0.01,0
tinyllama,gptq,1007,8,0
tinyllama,gptq,1008,10,0
tinyllama,gptq,1011,4,0
tinyllama,gptq,1014,2,0
tinyllama,gptq,1020,10,0
tinyllama,gptq,1022,8,0
tinyllama,gptq,1024,4,0
tinyllama,gptq,1027,8,0
tinyllama,gptq,1034,-16,0
tinyllama,gptq,1041,3600,0
tinyllama,gptq,1042,4.5,0
tinyllama,gptq,1044,5,0
tinyllama,gptq,1048,20000,0
tinyllama,gptq,1050,0.25,0
tinyllama,gptq,1057,4,0
tinyllama,gptq,1058,150,0
tinyllama,gptq,1062,120,0
tinyllama,gptq,1065,20,0
tinyllama,gptq,1066,0,0
tinyllama,gptq,1067,350,0
tinyllama,gptq,1068,3,0
tinyllama,gptq,1069,40,0
tinyllama,gptq,1070,4.00,0
tinyllama,gptq,1072,30,0
tinyllama,gptq,1078,20,0
tinyllama,gptq,1083,160,0
tinyllama,gptq,1085,8,0
tinyllama,gptq,1089,24,0
tinyllama,gptq,1090,6,0
tinyllama,gptq,1092,17,0
tinyllama,gptq,1094,0.5,0
tinyllama,gptq,1097,44,0
tinyllama,gptq,1098,10,0
tinyllama,gptq,1099,240,0
tinyllama,gptq,1101,3.5,0
tinyllama,gptq,1104,4,0
tinyllama,gptq,1105,20,0
tinyllama,gptq,1108,19,0
tinyllama,gptq,1109,4.5,0
tinyllama,gptq,1110,125,0
tinyllama,gptq,1112,10,0
tinyllama,gptq,1113,0,0
tinyllama,gptq,1117,181253,0
tinyllama,gptq,1119,8,0
tinyllama,gptq,1121,7,0
tinyllama,gptq,1122,6,0
tinyllama,gptq,1123,12,0
tinyllama,gptq,1124,8,0
tinyllama,gptq,1125,10,0
tinyllama,gptq,1126,24,0
tinyllama,gptq,1127,1,0
tinyllama,gptq,1130,1600,0
tinyllama,gptq,1131,80,0
tinyllama,gptq,1136,50,0
tinyllama,gptq,1137,4,0
tinyllama,gptq,1142,13,0
tinyllama,gptq,1143,624,0
tinyllama,gptq,1149,9,0
tinyllama,gptq,1152,20,0
tinyllama,gptq,1155,11,0
tinyllama,gptq,1157,3,1
tinyllama,gptq,1167,100,0
tinyllama,gptq,1169,1,0
tinyllama,gptq,1170,16,0
tinyllama,gptq,1174,1000,0
tinyllama,gptq,1177,12,0
tinyllama,gptq,1179,96,0
tinyllama,gptq,1190,49,0
tinyllama,gptq,1192,4,0
tinyllama,gptq,1193,0,0
tinyllama,gptq,1195,150,0
tinyllama,gptq,1196,25,0
tinyllama,gptq,1199,4,0
tinyllama,gptq,1202,20,0
tinyllama,gptq,1203,180,0
tinyllama,gptq,1204,1200,0
tinyllama,gptq,1210,200,0
tinyllama,gptq,1219,40,0
tinyllama,gptq,1220,,0
tinyllama,gptq,1221,120,0
tinyllama,gptq,1224,4,0
tinyllama,gptq,1225,4,0
tinyllama,gptq,1229,20,0
tinyllama,gptq,1232,16,0
tinyllama,gptq,1233,24,0
tinyllama,gptq,1234,3,0
tinyllama,gptq,1235,1,0
tinyllama,gptq,1238,1,0
tinyllama,gptq,1240,110,0
tinyllama,gptq,1241,12.40,0
tinyllama,gptq,1245,20,0
tinyllama,gptq,1255,80,0
tinyllama,gptq,1256,20,0
tinyllama,gptq,1257,80,0
tinyllama,gptq,1259,20,0
tinyllama,gptq,1261,2,0
tinyllama,gptq,1263,100,0
tinyllama,gptq,1266,32,0
tinyllama,gptq,1267,4,0
tinyllama,gptq,1273,17,0
tinyllama,gptq,1274,12,0
tinyllama,gptq,1277,16,0
tinyllama,gptq,1278,1268,0
tinyllama,gptq,1281,800,0
tinyllama,gptq,1282,256,0
tinyllama,gptq,1284,5,0
tinyllama,gptq,1290,50,0
tinyllama,gptq,1292,2,0
tinyllama,gptq,1293,6,0
tinyllama,gptq,1300,5,0
tinyllama,gptq,1301,4,0
tinyllama,gptq,1305,2,0
tinyllama,gptq,1308,90,0
tinyllama,gptq,1309,1120,0
tinyllama,gptq,1311,600,0
tinyllama,gptq,1312,4,0
tinyllama,gptq,1316,400,0
tinyllama,sg,0,16,0
tinyllama,sg,4,60,0
tinyllama,sg,6,120,0
tinyllama,sg,11,6,0
tinyllama,sg,14,10,0
tinyllama,sg,15,33,0
tinyllama,sg,16,00,0
tinyllama,sg,20,120,0
tinyllama,sg,21,6,0
tinyllama,sg,22,2,0
tinyllama,sg,24,23.5,0
tinyllama,sg,25,3000,0
tinyllama,sg,31,100,0
tinyllama,sg,32,5,0
tinyllama,sg,34,24,0
tinyllama,sg,35,10,0
tinyllama,sg,37,5,0
tinyllama,sg,38,60,0
tinyllama,sg,42,40,0
tinyllama,sg,43,300,0
tinyllama,sg,45,16,0
tinyllama,sg,47,100,0
tinyllama,sg,48,120,0
tinyllama,sg,50,1008,0
tinyllama,sg,52,60,0
tinyllama,sg,54,12,0
tinyllama,sg,59,20,0
tinyllama,sg,60,16,0
tinyllama,sg,62,2400,0
tinyllama,sg,64,16,0
tinyllama,sg,65,36,1
tinyllama,sg,67,0.313,0
tinyllama,sg,68,240,0
tinyllama,sg,72,89,0
tinyllama,sg,73,2,0
tinyllama,sg,74,321,0
tinyllama,sg,75,16,0
tinyllama,sg,78,3.00,0
tinyllama,sg,82,123,0
tinyllama,sg,86,,0
tinyllama,sg,87,120,0
tinyllama,sg,88,640000,0
tinyllama,sg,89,2560,0
tinyllama,sg,91,4,0
tinyllama,sg,96,2,0
tinyllama,sg,100,60,0
tinyllama,sg,102,1536,0
tinyllama,sg,105,15,0
tinyllama,sg,106,120,0
tinyllama,sg,107,420,0
tinyllama,sg,111,16,1
tinyllama,sg,117,6,0
tinyllama,sg,118,120,0
tinyllama,sg,119,10000,0
tinyllama,sg,125,3,0
tinyllama,sg,126,72,0
tinyllama,sg,129,120000,0
tinyllama,sg,130,0.1,0
tinyllama,sg,139,240,0
tinyllama,sg,142,800,0
tinyllama,sg,143,100,0
tinyllama,sg,152,60,0
tinyllama,sg,154,64,0
tinyllama,sg,157,15,0
tinyllama,sg,158,9216.0,0
tinyllama,sg,160,17,0
tinyllama,sg,162,2,0
tinyllama,sg,163,1,0
tinyllama,sg,164,3,0
tinyllama,sg,165,50,0
tinyllama,sg,168,4,0
tinyllama,sg,169,200,0
tinyllama,sg,170,2,0
tinyllama,sg,172,3,0
tinyllama,sg,173,120,0
tinyllama,sg,174,60,0
tinyllama,sg,175,105,0
tinyllama,sg,178,24,0
tinyllama,sg,179,20,0
tinyllama,sg,180,12,0
tinyllama,sg,183,400,0
tinyllama,sg,184,1000,0
tinyllama,sg,188,20,0
tinyllama,sg,189,24.7,0
tinyllama,sg,193,18,0
tinyllama,sg,194,25,0
tinyllama,sg,197,7142,0
tinyllama,sg,198,20,0
tinyllama,sg,201,1,0
tinyllama,sg,202,200,0
tinyllama,sg,203,2,0
tinyllama,sg,204,102,0
tinyllama,sg,217,11,0
tinyllama,sg,219,251,0
tinyllama,sg,221,90,1
tinyllama,sg,228,12,0
tinyllama,sg,229,7,0
tinyllama,sg,231,29,0
tinyllama,sg,238,60,0
tinyllama,sg,242,2,0
tinyllama,sg,243,300,0
tinyllama,sg,244,27,0
tinyllama,sg,246,132480,0
tinyllama,sg,249,1060,0
tinyllama,sg,251,52,0
tinyllama,sg,252,10,0
tinyllama,sg,255,40,0
tinyllama,sg,258,20,0
tinyllama,sg,259,100,0
tinyllama,sg,260,72,0
tinyllama,sg,267,5,0
tinyllama,sg,272,12.75,0
tinyllama,sg,279,18,0
tinyllama,sg,281,115,0
tinyllama,sg,285,100,0
tinyllama,sg,288,80,0
tinyllama,sg,290,5,0
tinyllama,sg,292,120,0
tinyllama,sg,298,1000,0
tinyllama,sg,302,30,0
tinyllama,sg,303,6,0
tinyllama,sg,304,5,0
tinyllama,sg,305,160,0
tinyllama,sg,306,240,0
tinyllama,sg,313,72000,0
tinyllama,sg,318,30,0
tinyllama,sg,319,130,0
tinyllama,sg,320,14,0
tinyllama,sg,322,36,0
tinyllama,sg,328,10,0
tinyllama,sg,331,4.5,0
tinyllama,sg,333,1000,0
tinyllama,sg,335,666,0
tinyllama,sg,337,2,0
tinyllama,sg,339,30,0
tinyllama,sg,340,3,0
tinyllama,sg,341,1000,0
tinyllama,sg,342,48,0
tinyllama,sg,343,30,0
tinyllama,sg,347,40,0
tinyllama,sg,351,200,0
tinyllama,sg,355,12,0
tinyllama,sg,357,85,0
tinyllama,sg,358,80,0
tinyllama,sg,364,38,0
tinyllama,sg,367,100,0
tinyllama,sg,368,24,0
tinyllama,sg,370,200,0
tinyllama,sg,372,1,0
tinyllama,sg,373,60000,0
tinyllama,sg,379,19,0
tinyllama,sg,383,12,0
tinyllama,sg,384,4,0
tinyllama,sg,385,1,0
tinyllama,sg,387,6,0
tinyllama,sg,388,66,0
tinyllama,sg,389,60,0
tinyllama,sg,396,0.666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666,0
tinyllama,sg,402,4,1
tinyllama,sg,403,9,0
tinyllama,sg,406,80,0
tinyllama,sg,407,2000,1
tinyllama,sg,412,108,0
tinyllama,sg,417,500,0
tinyllama,sg,419,0,0
tinyllama,sg,420,9000,0
tinyllama,sg,421,41,0
tinyllama,sg,426,100,0
tinyllama,sg,429,6,0
tinyllama,sg,430,5,0
tinyllama,sg,432,0.7,0
tinyllama,sg,438,2,1
tinyllama,sg,439,8,0
tinyllama,sg,441,100,0
tinyllama,sg,443,50,0
tinyllama,sg,446,50,0
tinyllama,sg,447,1,0
tinyllama,sg,448,380,0
tinyllama,sg,452,30,0
tinyllama,sg,453,1200,0
tinyllama,sg,455,240,0
tinyllama,sg,458,0.6666666666666666,0
tinyllama,sg,459,3000,0
tinyllama,sg,468,5,0
tinyllama,sg,469,4,1
tinyllama,sg,471,10,0
tinyllama,sg,474,6,0
tinyllama,sg,475,64,0
tinyllama,sg,482,17,0
tinyllama,sg,483,60,0
tinyllama,sg,484,5,0
tinyllama,sg,494,100,0
tinyllama,sg,496,48,0
tinyllama,sg,497,24,0
tinyllama,sg,498,10,0
tinyllama,sg,499,,0
tinyllama,sg,502,100,0
tinyllama,sg,504,64,0
tinyllama,sg,506,72,0
tinyllama,sg,507,200,0
tinyllama,sg,508,80,0
tinyllama,sg,509,96,0
tinyllama,sg,513,0,0
tinyllama,sg,521,1080,0
tinyllama,sg,527,25,0
tinyllama,sg,530,5,0
tinyllama,sg,534,120,0
tinyllama,sg,535,3,0
tinyllama,sg,536,10,0
tinyllama,sg,537,100,0
tinyllama,sg,538,62,0
tinyllama,sg,539,12,0
tinyllama,sg,542,106,0
tinyllama,sg,544,60,0
tinyllama,sg,546,2048,0
tinyllama,sg,549,2,0
tinyllama,sg,550,1,0
tinyllama,sg,551,,0
tinyllama,sg,553,2,0
tinyllama,sg,555,200,0
tinyllama,sg,560,120,0
tinyllama,sg,568,35,0
tinyllama,sg,574,30000,0
tinyllama,sg,575,128,0
tinyllama,sg,579,7,1
tinyllama,sg,583,60,0
tinyllama,sg,587,1,0
tinyllama,sg,590,180,0
tinyllama,sg,592,20,0
tinyllama,sg,595,5,0
tinyllama,sg,599,5,0
tinyllama,sg,600,40,0
tinyllama,sg,601,12,0
tinyllama,sg,602,1200,0
tinyllama,sg,610,294,0
tinyllama,sg,614,0.15,0
tinyllama,sg,615,20.00,0
tinyllama,sg,616,,0
tinyllama,sg,620,581,0
tinyllama,sg,622,10,0
